5414,804,-9003,-4277
5419,522,-9166,-3963
5424,1189,-9679,-2212
5429,-8689,4587,-1856
5434,-8424,5188,-1452
5440,-7622,6471,-125
5445,-9319,2611,-2515
5450,5168,8213,2413
5455,8661,4954,-650
5460,6666,-7381,1034
5466,9548,-2961,-242
5471,1984,7905,-5793
5476,2290,9152,-3314
5481,-9661,-707,2480
5486,-7253,-4569,5148
5491,2047,-8994,3861
5497,-7682,-2435,5919
5502,7465,-6170,2487
5507,4322,-4649,7727
5512,6053,-6688,4314
5517,-6727,6502,3528
5522,3579,4601,8124
5528,-2233,5772,7854
5533,5364,-578,8419
5538,-8549,4955,1531
5543,-7809,5410,3121
5548,-827,9961,281
5553,-9749,-902,2031
5559,8108,-4530,3704
5564,7802,-3794,4971
5569,-9073,3885,-1605
5574,8072,-5888,392
5579,4465,-8781,-1715
5584,7583,-6517,-92
5590,5470,-8367,242
5595,8069,-5856,761
5600,-7552,6251,-1968
5605,-6114,7163,-3362
5610,-4315,8919,1349
5615,-3734,9159,1470
5621,-3830,9106,1550
5626,-1881,9596,2087
5631,-618,9329,3547
5636,-516,8957,4414
5641,-947,9324,3486
5646,3304,8490,4121
5652,7283,5902,3479
5657,9156,2352,3259
5662,9183,3869,833
5667,9118,-4096,263
5672,7732,-4986,3917
5677,8427,-4137,3443
5683,5519,-7635,3351
5688,9143,-3661,1729
5693,5759,-8048,1429
5698,7476,-6516,1277
5703,-1426,-9723,1847
5708,4341,-8822,1820
5714,3638,-9240,1171
5719,3645,-8155,4494
5724,7645,-6227,1660
5729,7790,-6186,1019
5734,3698,-8392,3986
5739,6904,-7229,247
5745,-7937,52,6082
5750,359,-9393,3409
5755,-9816,-1601,1035
5760,6434,7627,-647
5765,2128,-9023,-3748
5770,-287,-9927,1170
5776,-6717,7287,-1327
5781,-5092,8587,-557
5786,-3298,9438,-166
5791,-2345,7535,-6141
5796,-6767,6845,-2710
5801,-8790,2809,-3852
5807,-8602,4700,-1975
5812,2618,7378,-6220
5817,231,8697,-4929
5822,1083,1096,-9880
5827,-5601,3954,-7278
5832,-6832,2475,-6869
5838,-4533,4965,-7402
5843,5220,-4276,-7379
5848,3777,-4050,-8326
5853,-431,-232,-9987
5858,2822,-7480,-6006
5863,-1587,-5452,-8230
5869,5840,142,-8116
5874,6920,-7218,-29
5879,-1225,-9644,-2342
5884,9458,-3171,-694
5889,-159,9848,1729
5894,-1390,-9892,446
5900,515,-9986,82
5905,-1587,-9838,-829
5910,-816,-9965,134
5915,5138,-8575,-237
5920,-2438,9025,-3548
5925,-5803,7915,-1915
5931,-1874,9626,-1953
5936,1384,9532,-2685
5941,6501,7435,1564
5946,6000,7711,-2126
5951,3985,8854,-2389
5956,3554,9151,-1898
5962,6581,7524,-254
5967,4667,8842,-180
5972,3219,9066,-2727
5977,-3714,9075,-1958
5982,-1155,7083,-6963
5987,430,9894,1384
5993,-6382,7687,408
5998,-8073,5732,1398
6003,2357,9397,-2476
6008,7273,2230,-6490
6013,3958,8118,-4291
6018,-2576,-8547,-4506
6024,-8735,-3629,-3243
6029,-3644,-8765,-3142
6034,-1588,-9233,-3494
6039,1654,-9320,-3224
6044,-628,-9481,-3114
6049,-6478,-6679,-3662
6055,-7500,-5611,-3501
6060,-7631,-2355,-6016
6065,-6586,-2389,-7134
6070,-9310,2385,-2760
6075,-7871,-5413,-2956
6080,-9144,1724,-3661
6086,-8283,-1655,-5351
6091,-9807,-1948,113
6096,-8746,4285,-2266
6101,-8837,4258,-1939
6106,-8840,1133,-4533
6111,-8603,3368,-3824
6117,-7892,2045,-5789
6122,-3201,-5907,-7406
6127,-3296,944,-9393
6132,-5101,-7977,-3215
6137,2971,-9538,-430
6143,1666,-9834,-713
6148,8516,-5203,-629
6153,8426,-5332,-746
6158,9713,2319,508
6163,6312,7530,-1855
6168,9828,1330,1279
6174,1384,9897,-348
6179,-1383,9751,-1730
6184,6079,7810,1426
6189,3966,6733,6239
6194,-390,9992,20
6199,1514,9705,1875
6205,2886,9427,1671
6210,9624,2435,1195
6215,-970,9246,3681
6220,-749,7383,6702
6225,-5781,6206,5296
6230,-5372,4390,7201
6236,-7966,4928,3499
6241,-7824,4126,4663
6246,1573,4029,9016
6251,-1305,-1508,9799
6256,-6578,5918,4657
6261,-6169,6930,3728
6267,-3851,7428,5475
6272,-7823,-6225,-185
6277,-8989,-4377,145
6282,2009,-9420,2684
6287,-7729,6204,1327
