5458,-6656,7071,2386
5462,-2330,9535,1906
5467,-6376,7528,1632
5471,-7332,6383,2343
5476,-3833,9212,-660
5480,-1334,9605,-2439
5485,-6458,6978,-3096
5490,5752,4835,-6597
5494,3363,9182,-2092
5499,3435,8231,-4522
5503,9647,-2604,376
5508,7029,-7043,993
5512,9206,3870,-518
5517,-640,-9942,-853
5522,-844,-9920,-935
5526,363,-9987,-329
5531,-3038,9456,1157
5535,7594,-6506,-23
5540,7409,-6711,220
5544,9333,2525,2552
5549,9564,-1033,2728
5554,8268,1336,5463
5558,7880,-1341,6007
5563,8268,-1707,5358
5567,-9906,1235,572
5572,9514,-3066,263
5576,8979,2778,3413
5581,-5765,7858,2238
5586,906,9598,2653
5590,-8472,5010,1762
5595,-8552,4524,2524
5599,-7616,6408,-957
5604,-7830,6108,-1166
5608,-8548,5112,887
5613,-6923,7102,1268
5618,-7968,5942,1088
5622,-5326,8048,2619
5627,-6690,-7344,-1136
5631,-8898,-3952,-2279
5636,3013,-9487,953
5640,-9710,-2390,-28
5645,-3856,-9224,193
5650,2038,-9754,-829
5654,3143,-9187,-2388
5659,3994,-9144,-654
5663,5831,-8113,-415
5668,2926,-9464,-1365
5672,-6167,-7771,-1251
5677,-5923,-7863,-1753
5682,-7731,-5207,-3620
5686,4768,-8039,-3553
5691,4444,-8410,-3084
5695,7491,-6555,-950
5700,7258,-6806,-995
5704,7750,-6310,-325
5709,6373,-7686,-544
5714,8846,-4496,1237
5718,6669,-6211,-4115
5723,7859,-3316,-5217
5727,7499,-6185,-2344
5732,-7520,3971,-5260
5736,8943,-2244,-3870
5741,4069,5641,-7184
5746,-201,8243,-5656
5750,3546,7268,-5881
5755,-9656,2513,-650
5759,-9596,-213,-2804
5764,-7161,6944,-700
5768,-7687,6339,-839
5773,-7594,6505,-1
5778,-5540,7441,-3730
5782,-6859,7185,-1147
5787,5019,8271,-2524
5791,9158,-1485,-3731
5796,7785,4206,-4657
5800,2407,9447,-2226
5805,6110,5632,-5562
5810,-2302,6881,-6880
5814,6711,1473,-7265
5819,-2499,9436,-2171
5823,-2797,8975,-3407
5828,5884,6618,-4644
5832,1268,9171,-3778
5837,103,9383,-3456
5842,-3481,-9321,-993
5846,-845,-9583,-2728
5851,-233,-9959,-866
5855,-791,-9821,-1703
5860,-1947,-9654,-1733
5864,3875,-9045,-1779
5869,-3495,498,-9355
5874,7799,-4974,-3796
5878,-8565,1016,-5060
5883,9062,3635,-2156
5887,8769,4312,-2121
5892,-5748,-4677,-6714
5896,-9237,-1061,-3679
5901,-8964,-1393,-4207
5906,-8007,-4018,-4442
5910,-7276,-3989,-5580
5915,-2070,-5326,-8206
5919,-352,-3991,-9162
5924,1031,-1915,-9760
5928,-3902,-8890,-2392
5933,-4937,-7587,-4248
5938,-3767,-8101,-4490
5942,-7404,-5296,-4136
5947,-4377,-2144,-8731
5951,-4658,3987,-7899
5956,-2878,981,-9526
5960,-6196,5219,-5861
5965,-4618,6170,-6371
5970,-8985,-3226,-2975
5974,498,-4446,-8943
5979,-878,6405,-7628
5983,7647,5693,-3017
5988,9792,-1515,-1342
5992,9771,1139,-1795
5997,9931,-843,-813
6002,9022,4227,851
6006,9127,4072,312
6011,9881,1325,771
6015,9993,-355,18
6020,9977,242,624
6024,6139,7492,-2485
6029,7029,6312,-3278
6034,9221,2548,2910
6038,8984,2974,3229
6043,-1940,9789,-626
6047,-4423,8955,-471
6052,7717,5124,3764
6056,-3348,9125,2347
6061,-5830,8097,662
6066,-2528,9251,2829
6070,-8426,4359,3160
6075,-5854,7564,2917
6079,-9466,2519,2010
6084,-9514,2284,2063
6088,-9425,3136,1150
6093,-9631,1844,1956
6098,-8234,4852,2941
6102,-9516,157,3068
6107,-8024,849,5905
6111,-9673,-2507,365
6116,-7165,2895,6345
6120,2406,-2383,9409
6125,-1062,-2731,9560
6130,4586,4919,7399
6134,8954,-4424,490
6139,7300,-6820,422
6143,9798,-1991,144
6148,7965,-6026,-476
6152,9497,-3121,218
6157,2774,-9577,-763
6162,8788,-4744,-507
6166,9485,-2637,-1752
6171,9089,-2869,-3023
6175,8880,4522,-828
6180,8583,5096,-582
6184,9065,4181,-574
6189,3898,9036,-1771
6194,1616,9837,-778
6198,695,6585,-7492
6203,-758,7581,-6477
6207,2333,-8538,-4652
6212,-9133,-2291,-3364
6216,-8848,-1976,-4218
6221,-9598,431,-2772
6226,-9580,-1468,-2459
6230,-8823,-3242,-3409
6235,-9166,-2482,-3133
6239,-7460,-5418,-3871
6244,-9182,-2416,-3137
6248,-6512,-7009,-2907
6253,-8329,-3374,-4386
6258,-8352,5080,-2103
6262,-8682,4361,-2366
6267,-7721,-5083,-3811
6271,-829,-9180,-3877
6276,-6643,-2895,-6891
6280,-6279,-959,-7723
6285,-1793,-9594,-2172
6289,2869,-9517,-1086
6294,4700,-8825,-120
6299,-6418,-4352,-6313
6303,8286,-3718,-4184
6308,8241,-4034,-3973
6312,8962,-3214,-3056
6317,-6732,-1552,-7229
6321,1755,5309,-8290
6326,-1197,4063,-9058
6331,-4879,7700,-4110
6335,7734,6338,81
6340,7144,6960,708
6344,6225,7816,379
6349,-708,9953,-646
6353,2107,9754,-647
6358,1159,9927,-313
6363,-834,9962,235
6367,-7279,6849,-293
6372,9315,2532,-2609
6376,9450,2080,-2520
6381,8712,3027,-3863
6385,8004,3892,-4557
6390,8091,4041,-4265
6395,7250,5800,-3712
6399,3287,5890,-7382
6404,2089,-5343,-8190
6408,3119,-5116,-8005
6413,360,-4397,-8973
6417,2878,-7109,-6416
6422,-6842,261,-7287
6427,-69,2166,-9762
6431,-8373,1066,-5361
6436,-8239,-993,-5578
6440,-8858,-575,-4603
6445,-8201,-3721,-4345
6449,-8320,-3211,-4523
6454,5388,-3255,-7769
6459,-6108,6050,-5105
6463,-9954,-800,-526
6468,-6749,4953,-5468
6472,-4874,8695,-788
6477,-2602,-9651,-286
6481,-2246,-9735,425
6486,4944,-8604,-1229
6491,3425,-9296,-1354
6495,-765,-8908,-4478
6500,-749,-9186,-3878
6504,917,9242,-3707
6509,9102,-3383,-2386
6513,9271,-3161,-2011
6518,-4019,2123,8906
6523,-8924,816,4437
6527,-6354,4038,6581
6532,-6627,5210,5377
6536,-7447,5111,4290
6541,5327,5316,6585
6545,-5015,7322,4606
6550,-1981,8376,5090
6555,-1409,9396,3117
6559,644,9196,3874
6564,3250,4477,8329
6568,-346,5471,8363
6573,8891,-4482,915
6577,7648,-5639,3113
6582,5016,-8184,2802
6587,5636,-7574,3294
6591,-2477,-9686,-169
6596,2678,-9612,646
6600,-9482,-2962,-1139
6605,-9426,3087,-1268
6609,-9494,2230,-2210
6614,6150,-7622,-2018
6619,8525,-5218,-297
6623,-9832,-1395,1170
6628,-7835,-4674,4092
6632,1890,-9404,2826
6637,1274,-9249,3579
6641,2994,-9529,-470
6646,2782,-9569,-821
6651,-864,-176,-9961
6655,6963,-2966,-6535
6660,6740,-3361,-6577
6664,7353,910,-6715
6669,-35,8493,-5278
6673,3274,7437,-5827
6678,-3701,7886,-4908
6683,-3485,8673,-3553
6687,-2752,9004,-3366
6692,-1456,8955,-4203
6696,-6506,7538,914
6701,-3613,9258,1109
6705,-2039,-9275,3132
6710,-2456,-9249,2900
6715,2285,-96,9734
6719,-5781,3519,7361
6724,-6171,2408,7490
6728,1303,3696,9199
6733,311,3354,9415
6737,-1759,2688,9469
6742,1168,-5499,8269
6747,540,-1097,9924
6751,-243,-2155,9761
6756,2769,2598,9250
6760,3956,2108,8938
6765,227,3301,9436
6769,-3948,-8312,3912
6774,-6491,-3064,6961
6779,-8785,916,4686
6783,-6403,7482,1734
6788,-6068,7562,2446
6792,-6674,6933,2718
6797,-8768,-4550,1553
6801,9678,-1247,2183
6806,1034,6901,7162
6811,6735,-5984,4338
6815,6558,-5594,5067
6820,6629,-7004,2645
6824,7533,-5558,3514
6829,6572,-2805,6995
6833,-4260,-3786,8216
6838,9091,659,4112
6843,6994,-4270,5730
6847,9471,-2999,1132
6852,5257,-8141,2464
6856,4420,-8472,2945
6861,1111,-9663,2321
6865,-82,-9651,2616
6870,4064,-5940,6942
6875,-1242,-5787,8060
6879,8378,3728,3986
6884,9142,1106,3896
6888,5841,6411,4976
6893,6986,6118,3709
6897,5250,7430,4150
6902,4113,7058,5766
6907,3004,7714,5608
6911,1480,8009,5800
6916,-3069,8103,4990
6920,-7983,5680,1997
6925,-7276,6760,1160
6929,-9061,3715,2019
6934,3367,9347,-1134
6939,-5787,4803,-6590
6943,-9449,1932,-2639
6948,-9261,2809,-2514
6952,-9565,901,-2773
6957,-8107,-2749,-5168
6961,-6979,-3569,-6208
6966,6375,-6968,-3286
6971,-7875,-4473,-4238
6975,-7173,-4985,-4867
6980,-7302,-4572,-5074
6984,-6524,-5786,-4893
6989,3255,-1281,-9367
6993,1660,2449,-9552
6998,1014,-9661,-2370
7003,2435,-8970,-3687
7007,5468,-8034,-2353
7012,3375,-8523,-3994
7016,-420,-9045,-4242
7021,5116,-5542,-6565
7025,4003,-2944,-8677
7030,5502,-3119,-7745
7035,5910,-2874,-7537
7039,6034,-2993,-7390
7044,2434,-8063,-5389
7048,-6306,1714,-7569
7053,5794,-6136,-5362
7057,-7881,1977,-5827
7062,-7812,639,-6209
7067,-7213,6036,-3393
7071,-5526,7184,-4223
7076,-5110,7396,-4379
7080,-6366,6366,-4351
7085,4664,4257,-7753
7089,4773,2178,-8512
