5429,-4980,-6687,-5520
5435,-4739,-6629,-5795
5440,-852,-8654,-4936
5445,-4946,-5309,-6880
5450,-6377,249,-7698
5455,-526,-3786,-9240
5460,-1573,-2695,-9500
5465,2778,-2398,-9301
5471,-8265,-1612,-5392
5476,-9434,-386,-3291
5481,-8806,932,-4645
5486,-8529,2911,-4332
5491,-8043,3411,-4864
5496,-9031,1717,-3934
5502,-6879,3856,-6148
5507,-8368,-1377,-5298
5512,-6052,4770,-6372
5517,-3438,2503,-9050
5522,2386,6446,-7262
5527,-462,6327,-7729
5533,3137,7192,-6198
5538,-5422,5744,-6131
5543,4692,7437,-4760
5548,5306,7129,-4583
5553,4590,5533,-6950
5558,4280,7464,-5095
5564,8136,4971,-3012
5569,-7775,2826,-5616
5574,6525,6408,-4042
5579,-109,8901,-4555
5584,1833,8816,-4348
5589,6412,5674,-5165
5594,6669,7353,-1198
5600,-9850,-1602,-636
5605,-9575,-1952,-2120
5610,-9951,955,250
5615,-9926,-871,-837
5620,-9854,-1494,-812
5625,-9921,-800,-963
5631,-9939,-877,-659
5636,7430,6669,551
5641,-7988,-3426,4944
5646,9960,-97,881
5651,9799,-602,1897
5656,9537,2947,584
5662,-8160,-4981,-2931
5667,9749,1547,-1600
5672,-8723,3684,3214
5677,6122,-2509,7498
5682,9952,-829,513
5687,7049,3140,6359
5693,6548,3362,6768
5698,6514,3016,6961
5703,5453,-143,8380
5708,6955,217,7181
5713,4654,-1417,8736
5718,6937,-2319,6818
5723,9511,-1939,2402
5729,9205,-2959,2549
5734,8553,-4748,2068
5739,8145,839,5739
5744,-4030,-2752,8728
5749,-4557,-3074,8353
5754,-4113,-1518,8987
5760,-3646,-9188,1509
5765,-3646,-9188,1509
5770,-7378,-6619,1322
5775,-7762,-6240,890
5780,311,-9994,97
5785,-9107,-3855,1481
5791,-8850,-4346,1669
5796,-6427,-6972,-3172
5801,7017,-4526,-5501
5806,7023,-4600,-5432
5811,7871,551,-6142
5816,-9565,600,-2854
5822,-1124,-4630,-8791
5827,2853,-1300,-9495
5832,3473,-1064,-9316
5837,-1886,-8669,-4613
5842,5328,-2787,-7989
5847,7524,-478,-6569
5852,-4741,6828,-5557
5858,-7193,3834,-5791
5863,-8212,1425,-5524
5868,-6649,3820,-6417
5873,-1842,5261,-8302
5878,-7332,6059,-3084
5883,4046,5018,-7644
5889,-4338,8120,-3903
5894,-667,8903,-4503
5899,-425,8391,-5422
5904,3283,7163,-6156
5909,-8775,3309,-3469
5914,-5628,1998,-8020
5920,8484,778,-5234
5925,-9920,113,-1256
5930,-9471,1691,-2726
5935,-8656,4092,-2885
5940,4578,8365,-3008
5945,3478,9018,-2562
5951,3847,8256,-4125
5956,-3189,7381,-5944
5961,-4931,7273,-4772
5966,7653,6412,552
5971,9622,1690,-2132
5976,9481,1901,-2546
5981,9449,1451,-2931
5987,9475,773,-3101
5992,9739,270,-2249
5997,265,6231,-7816
6002,3283,970,-9395
6007,7507,-460,-6589
6012,5065,1971,-8393
6018,6236,-2507,-7404
6023,5358,-1823,-8244
6028,5358,-1823,-8244
6033,-5124,-1437,-8466
6038,-6415,-1641,-7492
6043,-4710,238,-8817
