5436,-9542,2918,656
5440,-8928,2885,3458
5445,-8893,2121,4049
5450,-8985,524,4357
5454,-7379,6599,1407
5459,-8021,5831,1284
5463,8044,3337,4913
5468,1343,9395,3148
5473,-2918,7606,5798
5477,-2818,8427,4587
5482,-4271,7755,4648
5486,-5,8682,4961
5491,8101,2949,5065
5495,-2514,4890,8352
5500,-1056,6820,7236
5505,-2401,714,9681
5509,-1227,7927,5970
5514,8517,804,5177
5518,-1941,9251,3263
5523,8535,4151,3148
5528,-1581,8785,4506
5532,9583,-2728,841
5537,4237,-8372,3455
5541,6265,-7720,1068
5546,-8827,-576,4663
5551,5311,-8245,1947
5555,4931,-7876,3692
5560,3875,-8776,2820
5564,2492,-9087,3345
5569,-9655,-1585,2065
5574,2127,-9770,8
5578,3232,-9440,-653
5583,-9829,1732,610
5587,-8983,3791,2219
5592,-9857,-1644,-352
5597,-8411,5395,378
5601,-8832,4669,-433
5606,-9744,-859,2076
5610,-9795,1781,938
5615,-4947,8308,2548
5619,-8179,5694,814
5624,-5549,8222,-1261
5629,-5430,8381,505
5633,-8150,-5775,459
5638,-9685,-845,2338
5642,-9451,2701,1836
5647,-7504,6342,1860
5652,-8403,4441,3107
5656,-8715,4780,1088
5661,-8754,4797,592
5665,-845,9744,2079
5670,-6051,7939,-590
5675,6676,-7232,-1764
5679,-5596,7674,-3127
5684,-7429,6069,-2821
5688,9258,2844,-2486
5693,9407,2786,-1933
5698,9427,-3251,-742
5702,-7725,6330,-502
5707,9085,1280,3975
5711,-7700,6334,-761
5716,-3576,9294,903
5720,-9975,-24,-704
5725,9498,-2941,1055
5730,8818,-4571,1159
5734,1980,8770,4376
5739,1096,8332,5419
5743,643,9108,4077
5748,4344,8378,3304
5753,4248,8010,4217
5757,6528,7333,1898
5762,6689,6577,3463
5766,3735,9232,900
5771,9609,2705,583
5776,-9782,-330,2046
5780,2603,-9570,1272
5785,-8312,-4486,3282
5789,-2057,-9496,2361
5794,-2057,-9496,2361
5799,-2057,-9496,2361
5803,-2057,-9496,2361
5808,-2057,-9496,2361
5812,-9782,-364,2040
5817,-9824,-1405,1225
5822,-8050,-5716,1585
5826,-9604,-2573,1065
5831,-9056,-4134,940
5835,-9887,-1392,544
5840,-7987,-5916,1091
5844,-8427,3651,3954
5849,-8903,-4529,-458
5854,-9310,-3554,-824
5858,-9057,-4122,980
5863,-8512,-5062,1384
5867,-3783,-9151,-1389
5872,5057,-8045,3114
5877,-9654,2562,-465
5881,7682,-2993,5657
5886,-8683,-3861,3113
5890,7100,-1836,6798
5895,-3852,9172,1008
5900,-7521,6502,1073
5904,-5192,8272,2145
5909,-6917,7187,703
5913,-2698,9623,332
5918,-4160,9090,235
5923,-3711,9261,-669
5927,813,9954,491
5932,-45,9993,-360
5936,2650,9516,1554
5941,2650,9516,1554
5946,2650,9516,1554
5950,2391,9702,373
5955,-486,9980,-381
5959,3208,9470,-71
5964,3256,9453,-143
5968,3201,9473,55
5973,-4218,8842,-2002
5978,-1256,9757,-1792
5982,-4382,8536,-2815
5987,-4840,8505,-2054
5991,-8371,3518,-4187
5996,-8559,4677,-2204
6001,-8315,-2058,-5158
6005,-3782,-7666,-5188
6010,-2791,-9378,-2063
6014,-4703,-6450,-6021
6019,-4374,-8987,-303
6024,-395,-9844,-1713
6028,-4065,-9131,-308
6033,-2551,-9634,-820
6037,-2186,-9698,-1075
6042,-2958,-9470,-1245
6047,-2519,-9676,-114
6051,1457,-9741,-1724
6056,1055,-9839,-1438
6060,7683,5745,-2818
6065,8312,5223,-1900
6069,9405,-772,-3307
6074,8273,-4663,-3132
6079,9239,-3005,-2365
6083,2795,-9600,103
6088,3079,-9493,-621
6092,1735,-9633,-2046
6097,6755,5698,4678
6102,4117,-8953,1697
6106,-4898,-8668,928
6111,-5499,-8319,740
6115,-729,-9947,-721
6120,-7186,-5365,4422
6125,-4714,-8819,-9
6129,2982,-9427,1491
6134,-499,-9817,1836
6138,-4639,-8823,787
6143,120,-9986,-498
6148,-5911,-7964,1272
6152,488,-9934,-1031
6157,-2132,-9696,1196
6161,-1793,-8563,4842
6166,709,-9899,-1224
6171,3409,-8121,-4734
6175,2265,-9492,-2182
6180,1104,-9403,-3217
6184,3576,-9148,-1874
6189,4137,-8887,-1970
6193,3140,-9107,-2681
6198,2338,-9047,-3558
6203,1883,-7895,-5841
6207,1968,-8378,-5092
6212,-3047,-9120,-2743
6216,-2465,-8794,-4071
6221,-192,-9908,-1334
6226,-8577,5083,759
6230,-8707,3718,3217
6235,-8707,3718,3217
6239,-8707,3718,3217
6244,-8707,3718,3217
6249,-5602,7662,3146
6253,8857,3810,-2652
6258,3208,7692,5526
6262,8135,5459,2003
6267,5487,7368,3949
6272,9891,-59,-1467
6276,8064,-5913,21
6281,9717,1754,-1580
6285,8501,-3837,-3606
6290,7027,-6926,-1624
6294,8706,-4069,-2763
6299,9759,1681,1384
6304,8448,-4590,-2748
6308,8510,-4794,-2142
6313,8285,2266,-5119
6317,3119,6321,-7092
6322,4964,-7093,-5003
6327,2592,-1992,-9450
6331,-655,-1029,-9925
6336,5900,-5592,-5823
6340,5083,6709,-5398
6345,-2924,6116,-7351
6350,9063,3145,-2819
6354,-340,9987,-371
6359,-408,9986,-309
6363,9354,1671,-3115
6368,9438,3264,-502
6373,2470,-3746,-8936
6377,506,-5187,-8534
6382,1286,-4168,-8998
6386,738,-5741,-8154
6391,-3215,-6953,-6427
6396,7087,2363,-6647
6400,-3612,-4045,-8401
6405,1825,-5859,-7895
6409,-2305,-8069,-5437
6414,6137,-6512,-4463
6418,-5703,7762,-2685
6423,3707,4315,-8223
6428,-1670,8146,-5554
6432,-2480,9640,-956
6437,-5790,6890,-4358
6441,-4427,8884,1210
6446,1398,-8205,-5542
6451,-5006,-6736,-5436
6455,-1182,-8898,-4406
6460,-5289,-8115,-2479
6464,-6441,-6887,-3326
6469,625,-9974,342
6474,-5033,-6149,-6070
6478,-8156,-5434,-1983
6483,-121,-8971,-4414
6487,5919,2593,-7631
6492,4311,8165,-3839
6497,-8196,3994,4107
6501,-8092,4035,4268
6506,-6591,5711,4892
6510,-6901,4823,5394
6515,-9179,-1702,3582
6520,-9391,-1622,3029
6524,-8868,1273,4442
6529,-9114,-880,4019
6533,-9048,-441,4234
6538,-6532,-6485,3907
6542,-6966,4557,5540
6547,6546,-5761,4893
6552,-8803,-1932,4331
6556,-9304,-2644,2535
6561,6266,6837,3738
6565,25,7621,6474
6570,7,6899,7239
6575,2374,4861,8410
6579,6433,179,7653
6584,8433,158,5371
6588,7483,522,6612
6593,4192,-1607,8935
6598,7486,-6523,-1185
6602,8615,-5034,-651
6607,8512,-5209,-630
6611,9158,-3794,-1309
6616,8786,-4748,-506
6621,9466,-3197,401
6625,7497,6202,2306
6630,9758,-1798,1243
6634,9619,1178,2466
6639,8274,5505,1106
6643,9115,3990,988
6648,8540,1990,4805
6653,8145,2839,5057
6657,3692,8765,3087
6662,3572,8616,3605
6666,7530,5638,3389
6671,7535,6038,2598
6676,8004,5299,2800
6680,6734,6524,3475
6685,9424,-2508,2209
6689,9724,-1736,1553
6694,9559,-2360,1745
6699,9777,-1612,1341
6703,6839,3185,6562
6708,3959,3168,8618
6712,6556,-982,7486
6717,6437,2210,7325
6722,-5382,3097,7837
6726,-7020,-2425,6695
6731,-5301,-5604,6363
6735,-4345,-5746,6935
6740,-5293,-5882,6113
6745,-5060,-4272,7492
6749,-6864,-1335,7147
6754,-6687,176,7432
6758,6055,-7908,888
6763,7093,-6641,2361
6767,6410,-7274,2445
6772,8402,-5199,1540
6777,8347,-5225,1738
6781,6437,-5763,5033
6786,-1444,2826,9482
6790,1515,-5264,8365
6795,6200,4082,6699
6800,-3699,-7636,5290
6804,-4461,-2110,8697
6809,-834,-9781,1904
6813,-894,-9747,2046
6818,-3404,-9252,1673
6823,-1751,-9713,1603
6827,2989,-8920,3389
6832,4695,-7831,4076
6836,9430,1235,3089
6841,9223,2601,2856
6846,-401,9679,2477
6850,1732,-7356,6548
6855,2632,9530,1495
6859,8983,1609,4086
6864,8807,1804,4379
6868,6715,2577,6946
6873,7181,-5603,4125
6878,8456,5335,-130
6882,830,9965,66
6887,-5708,6415,5124
6891,5447,8273,1369
6896,6489,7348,1970
6901,6874,4836,-5417
6905,4146,-2988,-8594
6910,156,7774,-6287
6914,3378,-8422,-4201
6919,504,-9377,-3436
6924,-5296,7784,-3369
6928,-8512,4723,-2287
6933,-7515,6380,-1673
6937,-5071,7950,-3327
6942,-8463,-5317,289
6947,-9108,-4096,512
6951,-9897,-581,1303
6956,-8491,-5220,799
6960,-9338,3226,-1544
6965,-9348,3045,-1826
6970,-7232,6767,-1376
6974,-7784,6167,-1166
6979,-6826,7293,-453
6983,-8020,5876,-1072
6988,-7092,6870,-1576
6992,-7987,3662,-4774
6997,-7935,3262,-5136
7002,-9147,3089,-2604
7006,-9435,189,-3307
7011,-9539,85,-2999
7015,-8239,2194,-5224
7020,-8809,-1516,-4482
7025,-7870,-3021,-5377
7029,-3192,-8342,-4495
7034,259,-5983,-8008
7038,2701,-6972,-6639
7043,1091,-8561,-5051
7048,-8805,-2640,-3935
7052,-1353,-5877,-7976
7057,-747,-5987,-7974
7061,384,-6235,-7808
7066,-5953,-5210,-6116
7071,-6902,-647,-7207
7075,-1779,-8062,-5641
7080,-534,-7073,-7048
7084,677,-8489,-5240
7089,3535,-8427,-4059
7093,-596,-9385,-3399
7098,1942,-8512,-4874
7103,7588,-6365,-1376
7107,9428,2427,2281
7112,9066,3945,1492
7116,9348,3131,1674
7121,8487,5076,1480
7126,-4753,-8640,1658
7130,7998,3818,4631
7135,6755,-3415,6533
7139,9215,3752,-1002
7144,3836,8406,3821
7149,-7331,5727,3665
7153,-7522,5428,3733
7158,-8464,5282,668
7162,9419,-3276,-739
7167,9831,1767,472
