0,14406
9,14405
19,14404
30,14401
39,14397
49,14392
59,14390
69,14389
79,14389
89,14391
99,14391
109,14391
119,14392
129,14392
140,14392
150,14393
160,14394
170,14396
180,14397
190,14397
200,14397
210,14398
219,14397
230,14394
240,14390
249,14386
259,14387
270,14385
280,14379
290,14374
300,14369
310,14363
320,14360
330,14358
340,14359
349,14358
360,14359
370,14358
380,14357
389,14354
400,14351
410,14347
420,14347
430,14350
440,14354
450,14355
460,14357
470,14355
480,14355
490,14357
500,14357
510,14354
520,14353
530,14351
540,14352
550,14352
560,14352
570,14354
580,14355
590,14357
600,14359
610,14361
620,14360
630,14360
640,14361
650,14363
660,14368
670,14371
680,14373
690,14374
700,14374
710,14374
720,14376
730,14377
740,14383
750,14385
760,14384
770,14386
780,14393
790,14397
800,14396
810,14397
820,14399
830,14404
840,14402
850,14405
860,14407
870,14410
880,14415
890,14420
900,14422
910,14423
920,14425
930,14425
940,14425
950,14425
960,14425
970,14424
980,14423
990,14418
1000,14417
1010,14414
1020,14413
1030,14413
1040,14416
1050,14415
1060,14414
1070,14410
1080,14410
1090,14409
1100,14408
1110,14406
1120,14402
1130,14400
1140,14398
1150,14393
1160,14391
1170,14394
1180,14398
1190,14399
1200,14399
1210,14400
1220,14399
1230,14393
1240,14389
1250,14387
1260,14387
1270,14384
1280,14379
1290,14375
1300,14373
1310,14368
1320,14365
1330,14363
1340,14362
1350,14366
1360,14369
1370,14371
1380,14373
1390,14374
1400,14376
1410,14378
1420,14381
1430,14383
1440,14390
1450,14396
1460,14398
1470,14398
1480,14398
1490,14398
1500,14399
1510,14404
1520,14402
1530,14402
1540,14402
1550,14402
1560,14401
1570,14401
1580,14402
1590,14404
1600,14405
1610,14408
1620,14413
1630,14415
1640,14417
1650,14421
1660,14423
1670,14425
1680,14429
1690,14429
1700,14431
1710,14432
1720,14435
1730,14436
1740,14437
1750,14433
1760,14433
1770,14436
1780,14440
1790,14441
1800,14441
1810,14439
1820,14437
1830,14433
1840,14433
1850,14432
1860,14429
1870,14425
