0,1
9,1
19,1
30,1
39,1
49,1
59,1
69,1
79,1
89,1
99,1
109,1
119,1
129,1
140,1
150,1
160,1
170,1
180,1
190,1
200,1
210,1
219,1
230,1
240,1
249,1
259,1
270,1
280,1
290,1
300,1
310,1
320,1
330,1
340,1
349,1
360,1
370,1
380,1
389,1
400,1
410,1
420,1
430,1
440,1
450,1
460,1
470,1
480,1
490,1
500,1
510,1
520,1
530,1
540,1
550,1
560,1
570,1
580,1
590,1
600,1
610,1
620,1
630,1
640,1
650,1
660,1
670,1
680,1
690,1
700,1
710,1
720,1
730,1
740,1
750,1
760,1
770,1
780,1
790,1
800,1
810,1
820,1
830,1
840,1
850,1
860,1
870,1
880,1
890,1
900,1
910,1
920,1
930,1
940,1
950,1
960,1
970,1
980,1
990,1
1000,1
1010,1
1020,1
1030,1
1040,1
1050,1
1060,1
1070,1
1080,1
1090,1
1100,1
1110,1
1120,1
1130,1
1140,1
1150,1
1160,1
1170,1
1180,1
1190,1
1200,1
1210,1
1220,1
1230,1
1240,1
1250,1
1260,1
1270,1
1280,1
1290,1
1300,1
1310,1
1320,1
1330,1
1340,1
1350,1
1360,1
1370,1
1380,1
1390,1
1400,1
1410,1
1420,1
1430,1
1440,1
1450,1
1460,1
1470,1
1480,1
1490,1
1500,1
1510,1
1520,1
1530,1
1540,1
1550,1
1560,1
1570,1
1580,1
1590,1
1600,1
1610,1
1620,1
1630,1
1640,1
1650,1
1660,1
1670,1
1680,1
1690,1
1700,1
1710,1
1720,1
1730,1
1740,1
1750,1
1760,1
1770,1
1780,1
1790,1
1800,1
1810,1
1820,1
1830,1
1840,1
1850,1
1860,1
1870,1
1880,1
1890,1
1900,1
1910,1
1920,1
1930,1
1940,1
1950,1
1960,1
1970,1
1980,1
1990,1
2000,1
2010,1
2020,1
2030,1
2040,1
2050,1
2060,1
2070,1
2080,1
2090,1
2100,1
2110,1
2120,1
2130,1
2140,1
2150,1
2160,1
2170,1
2180,1
2190,1
2200,1
2210,1
2220,1
2230,1
2240,1
2250,1
2260,1
2270,1
2280,1
2290,1
2300,1
2310,1
2320,1
2330,1
2340,1
2350,1
2360,1
2370,1
2380,1
2390,1
2400,1
2410,1
2420,1
2430,1
2440,1
2450,1
2460,1
2470,1
2480,1
2490,1
2500,1
2510,1
2520,1
2530,1
2540,1
2550,1
2560,1
2570,1
2580,1
2590,1
2600,1
2610,1
2620,1
2630,1
2640,1
2650,1
2660,1
2670,1
2680,1
2690,1
2700,1
2710,1
2720,1
2730,1
2740,1
2750,1
2760,1
2770,1
2780,1
