5437,7682,-6401,-61
5442,7682,-6401,-61
5447,7682,-6401,-61
5452,7682,-6401,-61
5458,8236,-5670,-69
5463,8236,-5670,-69
5468,9521,-3033,368
5473,9381,-3460,95
5478,9546,-2820,-950
5483,9775,-1981,-713
5488,9693,-1819,-1652
5493,9984,-463,300
5498,-6734,7317,-1048
5504,-5461,8321,-959
5509,-9738,1856,-1306
5514,-9720,-2314,-400
5519,-9781,-2071,-153
5524,-7545,-5871,2931
5529,-9938,1000,-480
5534,-9849,-1730,-9
5539,-9927,-1195,-70
5544,-9647,-2026,1678
5549,-9252,-2512,2841
5555,-9447,-2639,1945
5560,-7356,-5330,4179
5565,-5605,-5215,6432
5570,-5605,-5215,6432
5575,-2357,-9512,1987
5580,-8246,-5423,1610
5585,-8088,-5622,1719
5590,-9692,2458,46
5595,-7657,6417,-431
5601,-7790,5005,-3774
5606,-765,7946,6022
5611,245,3531,9352
5616,245,3531,9352
5621,245,3531,9352
5626,245,3531,9352
5631,245,3531,9352
5636,245,3531,9352
5641,245,3531,9352
5647,245,3531,9352
5652,245,3531,9352
5657,245,3531,9352
5662,245,3531,9352
5667,245,3531,9352
5672,245,3531,9352
5677,245,3531,9352
5682,245,3531,9352
5687,245,3531,9352
5693,245,3531,9352
5698,245,3531,9352
5703,245,3531,9352
5708,245,3531,9352
5713,245,3531,9352
6484,-246,-9975,648
6490,-791,-9958,-438
6495,-4786,-8770,-399
6500,-5391,-8393,-696
6505,-1588,-9854,598
6510,2179,-9727,793
6515,1858,-9759,1136
6520,3342,-9239,1860
6525,-227,-9985,488
6530,7558,-6537,353
6536,8648,-5005,386
6541,9319,-3621,181
6546,9550,-2959,197
6551,9985,536,73
6556,9999,-74,108
6561,9945,-926,478
6566,2523,8735,-4161
6571,448,9108,-4103
6576,377,9273,-3723
6582,2146,7808,-5866
6587,3942,7024,-5925
6592,-1781,9299,-3215
6597,-2470,9045,-3475
6602,-4347,6307,-6427
6607,-7069,6127,-3533
6612,5624,4206,-7118
6617,7307,1789,-6587
6622,6174,1024,-7798
6627,6328,1759,-7540
6633,6328,1759,-7540
6638,-1557,7044,-6924
6643,6271,-7740,-868
6648,2875,6072,-7406
6653,3080,-7011,-6430
6658,539,-8131,-5795
6663,539,-8131,-5795
6668,3730,-8760,-3057
6673,3730,-8760,-3057
6679,-7807,2993,-5485
6684,-8084,3666,-4603
6689,-7990,2477,-5477
6694,-4727,-5442,-6930
6699,-5155,-1039,-8505
6704,-4032,3811,-8319
6709,-5566,-4914,-6698
6714,-5890,485,-8066
6719,-6907,2991,-6582
6725,5808,-5793,-5718
6730,6888,3023,-6588
6735,6580,339,-7522
6740,846,-9653,-2469
6745,5838,-7845,-2086
6750,420,21,-9991
6755,9183,-1994,-3417
6760,-9121,2376,-3338
6765,-5315,7869,-3132
6771,8177,-5097,-2671
6776,5728,-8195,138
6781,-5778,-71,-8161
6786,-3580,8670,-3465
6791,-8753,4436,-1923
6796,4849,8077,-3353
6801,9443,1791,-2758
6806,9140,-2496,-3197
6811,7685,6321,-985
6817,-350,9782,-2044
6822,-4379,8460,-3039
6827,-4379,8460,-3039
6832,-4379,8460,-3039
6837,-4379,8460,-3039
6842,-4379,8460,-3039
6847,-4379,8460,-3039
6852,-4379,8460,-3039
6857,-4379,8460,-3039
6863,-4844,8711,-800
6868,-5247,8439,-1115
6873,-4515,8802,1458
6878,-9280,-690,3659
6883,-9659,441,2550
6888,-9633,814,2555
6893,-9721,908,2161
6898,-9862,378,1611
6903,-9838,-240,1773
6908,-8604,4383,2596
6914,-8160,5122,2677
6919,-9364,860,3401
6924,-9398,1121,3227
6929,-8711,-158,4907
6934,-846,-2213,9715
6939,5616,690,8244
6944,-1761,-3056,9357
6949,4567,1969,8674
6954,3084,-4140,8564
6960,3420,-2622,9023
6965,-5570,4376,7057
6970,-8455,2400,4768
6975,-4958,4927,7150
6980,-7681,1492,6226
6985,-7609,3563,5422
6990,-4445,3602,8201
6995,-3723,-371,9273
7000,-6608,-3960,6375
7006,-7030,-3227,6336
7011,9628,-2068,1733
