5384,8312,-1441,-5369
5389,9661,2063,-1549
5394,9189,3206,-2296
5399,-4432,8936,705
5403,9017,4201,-1011
5408,9667,2512,480
5413,9696,1914,-1522
5418,9967,-492,643
5423,9317,3544,782
5428,7087,-6907,1436
5433,7087,-6907,1436
5438,-8496,-5199,-883
5443,-3927,9172,-660
5448,-7665,6254,1456
5453,8022,-5926,726
5458,8990,-3188,-3000
5463,-8942,-3188,-3141
5467,-9063,134,-4222
5472,-6902,6752,-2598
5477,-6802,7031,-2069
5482,-8950,-294,4450
5487,-9845,214,1735
5492,5521,-6941,4617
5497,-9071,3499,2336
5502,-7725,5640,2914
5507,-6729,-7245,1490
5512,-2703,-9598,753
5517,-8666,-3603,3449
5522,-9105,3046,2794
5526,-8950,2247,3852
5531,3361,9379,858
5536,7332,6766,667
5541,8087,5876,254
5546,5453,8365,-518
5551,8108,5851,-138
5556,2417,9568,1615
5561,-4258,8871,1778
5566,8824,-4373,1730
5571,821,9930,842
5576,-1651,9527,2549
5581,233,9758,2172
5585,-9439,-166,-3297
5590,-7570,-5623,3324
5595,103,-9993,-334
5600,-9571,2654,-1153
5605,4835,-8161,-3165
5610,-9811,-1433,-1297
5615,-3717,6656,-6470
5620,-8756,-4196,2389
5625,-4585,-8369,2986
5630,-6133,-7707,1726
5635,8989,-2115,3836
5640,7355,-6760,436
5644,6997,-7071,1012
5649,881,-9918,-919
5654,9240,1688,3428
5659,9625,1019,2511
5664,6017,-7987,9
5669,-6573,2914,6949
5674,7937,-5069,3362
5679,-5264,8225,2152
5684,-7469,6334,2018
5689,7846,6091,-1152
5694,8022,5923,-747
5699,9774,888,1917
5703,-6315,7564,1697
5708,-3301,9022,2772
5713,-1466,9606,2360
5718,-1286,9667,2208
5723,-8666,4970,-426
5728,9214,-3852,-504
5733,-9444,3247,-497
5738,-9822,1067,-1545
5743,-9518,2779,-1294
5748,-5838,7986,-1454
5753,-9168,3890,-892
5758,-8909,4369,1236
5762,6333,-7615,1372
5767,6616,-6781,3200
5772,3208,-9470,128
5777,-1229,-9267,3549
5782,-5800,-3779,7216
5787,-961,-9039,4167
5792,5254,-8496,-442
5797,-4780,6518,-5886
5802,9965,-742,-373
5807,-8524,5176,-732
5812,-8786,4745,525
5817,-5806,8031,1331
5821,-8902,-2953,-3465
5826,-2510,-7903,-5589
5831,-2834,-7834,-5531
5836,-1293,5170,-8461
5841,5155,1387,-8455
5846,7592,-4209,-4963
5851,91,-1374,-9904
5856,-5665,7190,-4024
5861,-1899,9777,890
5866,-1928,9566,2183
5871,1148,9783,1719
5876,-7576,6238,1917
5880,1922,9750,1105
5885,9703,297,2398
5890,7859,-4661,4062
5895,9017,-1471,4064
5900,951,-9753,-1991
5905,1832,-9331,-3091
5910,-8240,-4067,-3944
5915,9279,-2232,-2984
5920,6894,-7098,-1442
5925,-9668,2308,-1094
5930,-6834,7092,1729
5935,-6180,7778,-1140
5939,8827,-4586,-1015
5944,8864,-4617,-328
