0,-2410,-8454,-4765
5,-2410,-8454,-4765
10,-2410,-8454,-4765
15,-2410,-8454,-4765
20,-2410,-8454,-4765
25,-2410,-8454,-4765
30,-2410,-8454,-4765
35,-2410,-8454,-4765
40,-2410,-8454,-4765
5759,-4545,-8897,426
5764,-9755,-1857,1176
5769,-6557,-7520,663
5774,-6813,-7235,1104
5779,-8629,-5007,-672
5785,-9083,-4173,258
5790,-9083,-4173,258
5795,-7063,-7066,407
5800,-4939,-8687,350
5805,-6962,-7169,355
5810,-7878,-6146,379
5815,-9923,-1016,702
5820,-9564,-2917,-54
5825,-8999,4324,-563
5831,-9583,-2479,1416
5836,-9763,-339,2137
5841,-6868,-6989,1990
5846,3856,-9181,-909
5851,1203,-9663,-2272
5856,4987,-8546,-1441
5861,5655,-8152,-1246
5866,7637,-6018,-2333
5871,9481,-2679,-1712
5877,8178,-4899,-3018
5882,9775,907,-1901
5887,9590,-1561,-2362
5892,8643,4918,-1046
5897,4574,8872,594
5902,5914,7975,1186
5907,-2092,9751,-722
5912,-1570,9871,309
5918,-1570,9871,309
5923,5226,8466,995
5928,6438,7645,-293
5933,-3500,9078,-2308
5938,4308,7514,-4997
5943,-7766,6045,1771
5948,-8443,5128,1549
5953,-7783,5420,3168
5958,-7920,5417,2814
5964,-3547,8917,2810
5969,-5382,8144,-2165
5974,-8105,4442,-3816
5979,2467,8959,3692
5984,5002,7006,5088
5989,5406,6634,5172
5994,5748,6508,4959
5999,3002,7100,6369
6004,284,7339,6785
6010,1249,5293,8391
6015,2078,-963,9733
6020,2966,-274,9545
6025,742,-4049,9113
6030,6095,-6436,4628
6035,4137,-7029,5785
6040,9255,-3674,908
6045,9159,-3859,1103
6051,7611,-6396,1068
6056,7373,-6686,960
6061,8644,-4949,878
6066,8482,-5197,1016
6071,8126,-5502,1918
6076,8625,-4947,1059
6081,9367,-3304,1153
6086,9206,-3788,943
6091,9206,-3788,943
6097,9206,-3788,943
6102,9206,-3788,943
6107,9831,-1547,974
6112,501,-9986,-156
6117,-705,-9856,-1534
6122,-1058,-9941,-193
6127,-3581,-9296,859
6132,-4872,-8717,-513
6137,-1147,-9896,-857
6143,-4434,-8413,-3089
6148,-8786,-3404,-3346
6153,-5492,-8085,2112
6158,-4539,-8850,1035
6163,-6095,-7927,-16
6168,-3325,1199,-9354
6173,-7762,6005,1916
6178,-3318,9432,-104
6184,-3318,9432,-104
6189,1415,9811,-1313
6194,682,9873,-1433
6199,-6415,7500,1607
6204,-4321,8871,1616
6209,-4694,8724,1357
6214,-5379,8388,829
6219,-9584,2844,-204
6224,-9675,2421,724
6230,-9290,3677,397
6235,-4290,9031,129
6240,-9022,-976,4199
6245,-9405,-395,3373
6250,-6860,-1300,7157
6255,-9247,1402,3538
6260,-9157,1612,3680
6265,-8713,4431,2106
6270,-8713,4431,2106
6276,-8713,4431,2106
6281,-8713,4431,2106
6286,-8713,4431,2106
6291,-8713,4431,2106
6296,-8713,4431,2106
6301,-8713,4431,2106
6306,-8713,4431,2106
6311,-8713,4431,2106
6316,-8713,4431,2106
6322,-8713,4431,2106
6327,-8713,4431,2106
6332,-8713,4431,2106
6337,-8713,4431,2106
6342,-8713,4431,2106
6347,-8713,4431,2106
6352,-8713,4431,2106
6357,-8713,4431,2106
6363,-8713,4431,2106
6368,-8713,4431,2106
6623,9811,1660,-991
6629,9817,1620,-993
6634,9817,1620,-993
6639,9545,-1495,-2578
6644,9838,1667,-646
6649,9858,1453,-836
6654,9905,341,-1329
6659,7045,-7011,-1092
6664,8060,-5784,-1254
6669,7071,-6989,-1070
6675,8263,-5434,-1474
6680,6427,-7652,-353
6685,6427,-7652,-353
6690,9738,1529,-1677
6695,8457,4515,-2842
6700,8360,-3218,-4444
6705,8360,-3218,-4444
6710,5968,7448,-2983
6715,6025,7298,-3229
6721,3018,8921,-3360
6726,5754,-6573,-4865
6731,-5827,2237,-7812
6736,-5421,-5850,-6032
6741,-5421,-5850,-6032
6746,2181,9103,-3518
6751,-2690,7529,-6005
6756,-2690,7529,-6005
6761,1534,9048,-3971
6767,-6152,2445,-7494
6772,-5942,5668,-5705
6777,-4782,7904,-3827
6782,-9930,258,1149
6787,-7866,-6079,-1081
6792,-8139,-5809,-61
6797,-6982,-7154,-242
6802,-8583,132,5128
6808,-8722,-4886,204
6813,-4107,-8674,2807
6818,-4107,-8674,2807
6823,-4107,-8674,2807
6828,-4107,-8674,2807
6833,-4107,-8674,2807
6838,-4107,-8674,2807
6843,-4107,-8674,2807
6848,-4107,-8674,2807
6854,-4107,-8674,2807
6859,-4107,-8674,2807
6864,-4107,-8674,2807
6869,-4107,-8674,2807
6874,-4107,-8674,2807
6879,-4107,-8674,2807
6884,-4107,-8674,2807
6889,-4107,-8674,2807
6894,-4107,-8674,2807
6900,-4107,-8674,2807
6905,-4107,-8674,2807
6910,-4107,-8674,2807
6915,-4107,-8674,2807
7334,-9681,1916,1613
7339,-3180,-9478,198
7345,-9464,-3158,673
7350,-5160,-8544,599
7355,-8752,4333,2148
7360,-9790,690,1916
7365,-9790,690,1916
7370,-6996,-6670,2559
7375,-6143,7478,2517
7380,-9789,1709,1114
7386,-6025,6370,4807
7391,-8574,1108,5024
7396,-6723,4987,5469
7401,-3156,6761,6657
7406,-2741,2951,9152
7411,-7213,-2539,6443
7416,-6937,4190,5857
7421,-6652,-6912,2823
7426,-7248,-6353,2662
7432,-9543,-1261,2708
7437,1962,-9802,246
7442,-901,-8557,5094
7447,-5260,-282,8499
7452,8178,-5662,1024
7457,-4926,4439,7485
7462,9080,-4173,-364
7467,-1638,7737,6119
7472,9453,-2055,2532
7478,6338,7443,2102
7483,7008,6981,1463
7488,8813,4564,1219
7493,8813,4564,1219
7498,5282,8475,513
7503,5303,8465,464
7508,9963,631,580
7513,8895,4497,-802
7519,6965,-7108,-971
7524,8359,-5464,-514
7529,9932,-260,-1130
7534,9535,-1747,2452
7539,8869,-4519,-948
7544,6225,6787,-3895
7549,4178,-7556,-5043
7554,8773,-1597,4524
7559,8656,2317,-4438
7565,-5059,8615,412
7570,-9200,3297,-2114
7575,-8773,-4465,-1757
7580,-9190,-987,-3815
7585,-4904,-8303,-2645
7590,-308,9809,1919
7595,-2373,9145,3275
7600,4852,8595,1603
7605,4200,8880,1870
7611,8727,4312,-2286
7616,7833,5812,-2201
7621,8518,4244,-3068
7626,8083,5271,-2620
7631,8083,5271,-2620
7636,8606,-4358,-2632
7641,9958,-333,-847
7646,9958,-333,-847
7651,9851,-618,-1601
7657,9851,-618,-1601
7662,9851,-618,-1601
7667,9851,-618,-1601
7672,9851,-618,-1601
7677,9851,-618,-1601
7682,9851,-618,-1601
7687,9843,-516,-1682
7692,7743,-5855,-2398
7698,8645,5025,-3
7703,9672,2531,170
7708,9592,2627,1042
7713,9593,2738,-685
7718,9750,2068,-804
7723,9224,3774,-809
7728,8667,-4505,-2140
7733,9429,2113,-2573
7738,9816,-515,-1835
7744,2250,-9065,-3571
7749,-9901,-905,1065
7754,-9702,1548,1863
7759,-9702,1548,1863
7764,-7987,5726,1843
7769,-7047,7066,634
7774,-9347,3378,-1102
7779,-9867,-1252,-1031
7784,-9032,-3281,-2766
7790,-9977,-482,456
7795,-9824,-1617,926
7800,-8342,4244,-3519
7805,-9566,1841,-2254
7810,-7613,-1353,-6340
7815,-7725,1193,-6236
7820,-7725,1193,-6236
7825,-7232,-3633,-5872
7831,-6609,-5067,-5534
7836,-8058,-4035,-4333
7841,-8020,-3860,-4556
7846,-9340,1106,-3394
7851,-9340,1106,-3394
7856,-9340,1106,-3394
7861,-9340,1106,-3394
7866,-9340,1106,-3394
7871,-9340,1106,-3394
7877,-9340,1106,-3394
7882,-9340,1106,-3394
7887,-9340,1106,-3394
7892,-9340,1106,-3394
7897,-9340,1106,-3394
7902,-9340,1106,-3394
7907,-9340,1106,-3394
7912,-9340,1106,-3394
7917,-9340,1106,-3394
7923,-9340,1106,-3394
7928,-9340,1106,-3394
7933,-9340,1106,-3394
7938,-9340,1106,-3394
7943,-9340,1106,-3394
7948,-9340,1106,-3394
8751,-7660,-6403,560
8756,-450,-9985,278
8761,-8172,5642,1173
8767,-9636,1782,1992
8772,-8736,4807,755
8777,-9460,2816,1599
8782,-8422,5274,1112
8787,-9193,3385,2004
8792,-9712,183,2373
8797,-8912,4236,1617
8802,-8380,5168,1747
8807,-7676,-6350,856
8813,-7676,-6350,856
8818,-7169,-6856,1258
8823,-8815,-4594,1084
8828,-6654,-7211,1926
8833,-8285,-5045,2428
8838,-7162,-6709,1919
8843,-4035,-7672,4984
8848,2068,-8331,5129
8854,4975,-5582,6639
8859,-3040,-8150,4931
8864,-9318,2208,2878
8869,-8714,4892,-353
8874,-2846,9476,-1444
8879,-4249,8880,-1755
8884,-1932,9406,2791
8889,-4878,8355,-2526
8894,7300,4185,-5402
8900,4142,8251,-3840
8905,3143,8593,-4033
8910,5535,6304,-5442
8915,2794,8099,-5155
8920,8933,-3473,-2850
8925,9717,680,-2258
8930,8466,4927,-2009
8935,-8390,-5310,1182
8940,-8743,-4747,1001
